0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.526095757279119058e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	7.088480766906317676e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.109017034490689113e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.666922817479818131e-01	7.710578330155352933e-02	0.000000000000000000e+00	2.313173499046605741e-01	1.542115666031070587e-01	5.962164919520829970e-02	0.000000000000000000e+00	2.017776888105895783e-01	0.000000000000000000e+00	7.710578330155352933e-02	7.182963615213266984e-02	8.334614087399090654e-02	0.000000000000000000e+00	0.000000000000000000e+00	6.725922960352985480e-02	0.000000000000000000e+00	8.334614087399090654e-02	0.000000000000000000e+00	1.542115666031070587e-01	1.666922817479818131e-01	1.666922817479818131e-01	6.725922960352985480e-02	8.334614087399090654e-02	5.962164919520829970e-02	0.000000000000000000e+00	0.000000000000000000e+00	7.182963615213266984e-02	0.000000000000000000e+00	7.710578330155352933e-02	8.334614087399090654e-02	0.000000000000000000e+00	6.725922960352985480e-02	2.313173499046605741e-01	0.000000000000000000e+00	0.000000000000000000e+00	7.710578330155352933e-02	5.064165333900268878e-02	1.542115666031070587e-01	0.000000000000000000e+00	3.333845634959636262e-01	7.182963615213266984e-02	6.725922960352985480e-02	3.731375382777081251e-01	8.334614087399090654e-02	8.334614087399090654e-02	8.334614087399090654e-02	7.182963615213266984e-02	0.000000000000000000e+00	8.334614087399090654e-02	8.334614087399090654e-02	0.000000000000000000e+00	0.000000000000000000e+00	1.896835359623837980e-01	7.710578330155352933e-02	1.345184592070597096e-01	7.182963615213266984e-02	0.000000000000000000e+00	2.873185446085306793e-01	7.710578330155352933e-02	8.334614087399090654e-02	2.017776888105895783e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.333845634959636262e-01	0.000000000000000000e+00
1.175112412242095561e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	8.406164853338385368e-02	0.000000000000000000e+00	0.000000000000000000e+00	1.087128474853957943e-01	1.087128474853957943e-01	0.000000000000000000e+00	0.000000000000000000e+00	1.087128474853957943e-01	2.350224824484191122e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	9.483001218309961011e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.350224824484191122e-01	0.000000000000000000e+00	0.000000000000000000e+00	3.261385424561873969e-01	0.000000000000000000e+00	1.175112412242095561e-01	0.000000000000000000e+00	0.000000000000000000e+00	3.362465941335354147e-01	0.000000000000000000e+00	0.000000000000000000e+00	2.142017667204099973e-01	0.000000000000000000e+00	1.175112412242095561e-01	0.000000000000000000e+00	3.038217347224954068e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.350224824484191122e-01	1.012739115741651402e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.435642374269790134e-01	1.782921801937326078e-01	0.000000000000000000e+00	1.896600243661992202e-01	1.012739115741651402e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.599186548354863069e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.399796637088715767e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.494915771734984522e-01	6.418891016256389470e-01	0.000000000000000000e+00	0.000000000000000000e+00	1.399796637088715767e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.053952245043678071e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.399796637088715767e-01	8.628583175400872385e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.734596848602796837e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.631791228419567141e-01	1.604722754064097368e-01	1.399796637088715767e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.734596848602796837e-01	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.045096230483126415e-01	1.460958206096117373e-01	0.000000000000000000e+00	1.351572198431886529e-01	2.703144396863773058e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.178973884028311214e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.382874618288351565e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.460958206096117373e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.460958206096117373e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.178973884028311214e-01	5.813915507681832739e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.259087646733554888e-01	1.351572198431886529e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.351572198431886529e-01	2.357947768056622428e-01	0.000000000000000000e+00	1.259087646733554888e-01	1.259087646733554888e-01	0.000000000000000000e+00	0.000000000000000000e+00	1.178973884028311214e-01	0.000000000000000000e+00	2.703144396863773058e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.216617074444942048e-01
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.086727427488391906e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.160040902317631240e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.086727427488391906e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.564844640738467074e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.086727427488391906e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.807083354842436540e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.564844640738467074e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.246530482259872508e-01	1.123265241129936254e-01	0.000000000000000000e+00	0.000000000000000000e+00	3.919288620069075191e-01	0.000000000000000000e+00	0.000000000000000000e+00	1.046403137585080051e-01	1.214173814432759624e-01	0.000000000000000000e+00	1.214173814432759624e-01	0.000000000000000000e+00	1.123265241129936254e-01	3.642521443298278871e-01	4.856695257731038495e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.214173814432759624e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.214173814432759624e-01	1.123265241129936254e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.428347628865519248e-01	3.139209412755240014e-01	0.000000000000000000e+00	2.415915780238070409e-01	0.000000000000000000e+00	0.000000000000000000e+00	1.214173814432759624e-01	0.000000000000000000e+00	1.123265241129936254e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.763280698775719135e-01
0.000000000000000000e+00	1.364990869236314130e-01	1.475462882390417840e-01	0.000000000000000000e+00	1.364990869236314130e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.475462882390417840e-01	1.364990869236314130e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.475462882390417840e-01	1.475462882390417840e-01	0.000000000000000000e+00	0.000000000000000000e+00	1.475462882390417840e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.475462882390417840e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.055472148463735965e-01	0.000000000000000000e+00	1.364990869236314130e-01	8.965007740136222980e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.357940564897438529e-01	0.000000000000000000e+00	2.201863945477118834e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.543176225958975190e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.814764338938462784e-01	0.000000000000000000e+00	0.000000000000000000e+00	3.357936117716545654e-01
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.136437153302233938e-01	0.000000000000000000e+00	5.161954943919986327e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.135528479388421497e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.448692423756616110e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.165629135740041011e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	7.769397195952258695e-02	0.000000000000000000e+00	0.000000000000000000e+00	5.557837102207750790e-02	0.000000000000000000e+00	6.269800429915836637e-02	0.000000000000000000e+00	7.187680800728442343e-02	6.695846596549540064e-02	0.000000000000000000e+00	7.187680800728442343e-02	7.769397195952258695e-02	1.880940128974750991e-01	0.000000000000000000e+00	2.330819158785677747e-01	0.000000000000000000e+00	1.437536160145688469e-01	1.553879439190451739e-01	7.769397195952258695e-02	0.000000000000000000e+00	0.000000000000000000e+00	5.557837102207750790e-02	1.437536160145688469e-01	0.000000000000000000e+00	1.339169319309908013e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.553879439190451739e-01	2.507920171966334655e-01	0.000000000000000000e+00	5.557837102207750790e-02	7.769397195952258695e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.330819158785677747e-01	0.000000000000000000e+00	0.000000000000000000e+00	5.797216510164852066e-01	7.769397195952258695e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.593840400364221033e-01	0.000000000000000000e+00	1.553879439190451739e-01	7.769397195952258695e-02	1.437536160145688469e-01	5.894001077796540838e-02	7.187680800728442343e-02	6.269800429915836637e-02	0.000000000000000000e+00	0.000000000000000000e+00	6.695846596549540064e-02	1.437536160145688469e-01	1.553879439190451739e-01	1.880940128974750991e-01	7.769397195952258695e-02	0.000000000000000000e+00	6.695846596549540064e-02	0.000000000000000000e+00	0.000000000000000000e+00	5.894001077796540838e-02
